,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_AdaBoost__algorithm,param_AdaBoost__base_estimator__criterion,param_AdaBoost__base_estimator__max_depth,param_AdaBoost__base_estimator__max_features,param_AdaBoost__base_estimator__min_samples_leaf,param_AdaBoost__base_estimator__splitter,param_AdaBoost__learning_rate,param_AdaBoost__n_estimators,param_AdaBoost__random_state,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,split8_test_score,split8_train_score,split9_test_score,split9_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
448,0.5736000537872314,0.0076999664306640625,0.6738159070598749,1.0,SAMME.R,entropy,3,sqrt,1,best,0.5,100,100,"{'AdaBoost__base_estimator__splitter': 'best', 'AdaBoost__base_estimator__max_depth': 3, 'AdaBoost__base_estimator__criterion': 'entropy', 'AdaBoost__base_estimator__min_samples_leaf': 1, 'AdaBoost__algorithm': 'SAMME.R', 'AdaBoost__random_state': 100, 'AdaBoost__learning_rate': 0.5, 'AdaBoost__n_estimators': 100, 'AdaBoost__base_estimator__max_features': 'sqrt'}",502,0.6637168141592921,1.0,0.7168141592920354,1.0,0.6875,1.0,0.6607142857142857,1.0,0.6428571428571429,1.0,0.6964285714285714,1.0,0.7321428571428571,1.0,0.7207207207207207,1.0,0.5675675675675675,1.0,0.6486486486486487,1.0,0.01989570307533758,0.001268833434028683,0.04605864704039508,0.0
449,0.7006000280380249,0.008899974822998046,0.6890080428954424,1.0,SAMME.R,entropy,3,sqrt,1,best,0.5,120,100,"{'AdaBoost__base_estimator__splitter': 'best', 'AdaBoost__base_estimator__max_depth': 3, 'AdaBoost__base_estimator__criterion': 'entropy', 'AdaBoost__base_estimator__min_samples_leaf': 1, 'AdaBoost__algorithm': 'SAMME.R', 'AdaBoost__random_state': 100, 'AdaBoost__learning_rate': 0.5, 'AdaBoost__n_estimators': 120, 'AdaBoost__base_estimator__max_features': 'sqrt'}",348,0.6637168141592921,1.0,0.7256637168141593,1.0,0.7142857142857143,1.0,0.6785714285714286,1.0,0.6428571428571429,1.0,0.7232142857142857,1.0,0.7410714285714286,1.0,0.7477477477477478,1.0,0.6036036036036037,1.0,0.6486486486486487,1.0,0.027302807597375404,0.001868115761080906,0.04587037034531623,0.0
450,0.1862999677658081,0.005700063705444336,0.6961572832886506,0.8642651703154132,SAMME.R,entropy,3,sqrt,3,random,0.1,80,100,"{'AdaBoost__base_estimator__splitter': 'random', 'AdaBoost__base_estimator__max_depth': 3, 'AdaBoost__base_estimator__criterion': 'entropy', 'AdaBoost__base_estimator__min_samples_leaf': 3, 'AdaBoost__algorithm': 'SAMME.R', 'AdaBoost__random_state': 100, 'AdaBoost__learning_rate': 0.1, 'AdaBoost__n_estimators': 80, 'AdaBoost__base_estimator__max_features': 'sqrt'}",306,0.7079646017699115,0.8727634194831014,0.6902654867256637,0.8608349900596421,0.7232142857142857,0.8709036742800397,0.6785714285714286,0.8689175769612711,0.6964285714285714,0.8570009930486594,0.7410714285714286,0.8560079443892751,0.7053571428571429,0.8728897715988083,0.6846846846846847,0.8581349206349206,0.6576576576576577,0.8551587301587301,0.6756756756756757,0.8700396825396826,0.010909182932780984,0.001187468618626778,0.02310620248569366,0.00706319333974582
451,0.23339996337890626,0.007500004768371582,0.6943699731903485,0.8828338090418413,SAMME.R,entropy,3,sqrt,3,random,0.1,100,100,"{'AdaBoost__base_estimator__splitter': 'random', 'AdaBoost__base_estimator__max_depth': 3, 'AdaBoost__base_estimator__criterion': 'entropy', 'AdaBoost__base_estimator__min_samples_leaf': 3, 'AdaBoost__algorithm': 'SAMME.R', 'AdaBoost__random_state': 100, 'AdaBoost__learning_rate': 0.1, 'AdaBoost__n_estimators': 100, 'AdaBoost__base_estimator__max_features': 'sqrt'}",319,0.6991150442477876,0.889662027833002,0.6637168141592921,0.8846918489065606,0.75,0.8808341608738828,0.6875,0.8897715988083416,0.6785714285714286,0.8838133068520357,0.75,0.8788480635551142,0.7142857142857143,0.8828202581926514,0.7027027027027027,0.878968253968254,0.6396396396396397,0.878968253968254,0.6576576576576577,0.8799603174603174,0.008788639842847376,0.0013601974685254353,0.03498244596358884,0.003964797046914736
452,0.2812000036239624,0.010299968719482421,0.6988382484361036,0.9005085067455013,SAMME.R,entropy,3,sqrt,3,random,0.1,120,100,"{'AdaBoost__base_estimator__splitter': 'random', 'AdaBoost__base_estimator__max_depth': 3, 'AdaBoost__base_estimator__criterion': 'entropy', 'AdaBoost__base_estimator__min_samples_leaf': 3, 'AdaBoost__algorithm': 'SAMME.R', 'AdaBoost__random_state': 100, 'AdaBoost__learning_rate': 0.1, 'AdaBoost__n_estimators': 120, 'AdaBoost__base_estimator__max_features': 'sqrt'}",286,0.6548672566371682,0.904572564612326,0.7079646017699115,0.9095427435387674,0.7589285714285714,0.900695134061569,0.6964285714285714,0.900695134061569,0.6696428571428571,0.8997020854021847,0.7142857142857143,0.8927507447864945,0.7053571428571429,0.9036742800397219,0.7117117117117117,0.8938492063492064,0.6936936936936937,0.8998015873015873,0.6756756756756757,0.8998015873015873,0.011931443466441073,0.0016155504129712096,0.027411292105877377,0.004630385716183255
453,0.18529996871948243,0.007100033760070801,0.6854334226988382,0.9157009745173292,SAMME.R,entropy,3,sqrt,3,random,0.3,80,100,"{'AdaBoost__base_estimator__splitter': 'random', 'AdaBoost__base_estimator__max_depth': 3, 'AdaBoost__base_estimator__criterion': 'entropy', 'AdaBoost__base_estimator__min_samples_leaf': 3, 'AdaBoost__algorithm': 'SAMME.R', 'AdaBoost__random_state': 100, 'AdaBoost__learning_rate': 0.3, 'AdaBoost__n_estimators': 80, 'AdaBoost__base_estimator__max_features': 'sqrt'}",381,0.6902654867256637,0.9174950298210736,0.6548672566371682,0.9244532803180915,0.7053571428571429,0.9155908639523337,0.7321428571428571,0.9225422045680238,0.6964285714285714,0.9185700099304865,0.6428571428571429,0.9106256206554121,0.6696428571428571,0.9145978152929494,0.6936936936936937,0.9166666666666666,0.6666666666666666,0.8948412698412699,0.7027027027027027,0.9216269841269841,0.011331826318455075,0.001135756029680291,0.025388738480538922,0.007956261784904946
454,0.23299999237060548,0.006700038909912109,0.67828418230563,0.9347668281698658,SAMME.R,entropy,3,sqrt,3,random,0.3,100,100,"{'AdaBoost__base_estimator__splitter': 'random', 'AdaBoost__base_estimator__max_depth': 3, 'AdaBoost__base_estimator__criterion': 'entropy', 'AdaBoost__base_estimator__min_samples_leaf': 3, 'AdaBoost__algorithm': 'SAMME.R', 'AdaBoost__random_state': 100, 'AdaBoost__learning_rate': 0.3, 'AdaBoost__n_estimators': 100, 'AdaBoost__base_estimator__max_features': 'sqrt'}",446,0.672566371681416,0.941351888667992,0.6902654867256637,0.9463220675944334,0.6607142857142857,0.9324726911618669,0.6964285714285714,0.9304865938430983,0.6875,0.9384309831181727,0.6339285714285714,0.9364448857994042,0.6875,0.9364448857994042,0.6756756756756757,0.9345238095238095,0.6486486486486487,0.9166666666666666,0.7297297297297297,0.9345238095238095,0.014696926062955229,0.0010050001269923958,0.0254145014759261,0.007397714507159856
455,0.2801999568939209,0.00840001106262207,0.6818588025022342,0.9539289295359131,SAMME.R,entropy,3,sqrt,3,random,0.3,120,100,"{'AdaBoost__base_estimator__splitter': 'random', 'AdaBoost__base_estimator__max_depth': 3, 'AdaBoost__base_estimator__criterion': 'entropy', 'AdaBoost__base_estimator__min_samples_leaf': 3, 'AdaBoost__algorithm': 'SAMME.R', 'AdaBoost__random_state': 100, 'AdaBoost__learning_rate': 0.3, 'AdaBoost__n_estimators': 120, 'AdaBoost__base_estimator__max_features': 'sqrt'}",418,0.6991150442477876,0.9572564612326043,0.6637168141592921,0.9602385685884692,0.6696428571428571,0.9483614697120158,0.7142857142857143,0.9553128103277061,0.6696428571428571,0.9493545183714002,0.6339285714285714,0.9572989076464746,0.7053571428571429,0.958291956305859,0.6576576576576577,0.9523809523809523,0.6666666666666666,0.941468253968254,0.7387387387387387,0.9593253968253969,0.01818678020739722,0.0012000044208949894,0.02975819648377411,0.0056736255405761896
456,0.19170000553131103,0.006800007820129394,0.6872207327971404,0.9382414165563828,SAMME.R,entropy,3,sqrt,3,random,0.5,80,100,"{'AdaBoost__base_estimator__splitter': 'random', 'AdaBoost__base_estimator__max_depth': 3, 'AdaBoost__base_estimator__criterion': 'entropy', 'AdaBoost__base_estimator__min_samples_leaf': 3, 'AdaBoost__algorithm': 'SAMME.R', 'AdaBoost__random_state': 100, 'AdaBoost__learning_rate': 0.5, 'AdaBoost__n_estimators': 80, 'AdaBoost__base_estimator__max_features': 'sqrt'}",366,0.6902654867256637,0.9532803180914513,0.6902654867256637,0.9433399602385686,0.7232142857142857,0.9364448857994042,0.7142857142857143,0.9275074478649454,0.5892857142857143,0.9414101290963257,0.6517857142857143,0.9374379344587885,0.6517857142857143,0.9374379344587885,0.7297297297297297,0.9365079365079365,0.6846846846846847,0.9255952380952381,0.7477477477477478,0.9434523809523809,0.011790283190495786,0.001077025741360926,0.04426608682706036,0.007563241054594989
457,0.23429999351501465,0.008999991416931152,0.6720285969615728,0.9597875249096521,SAMME.R,entropy,3,sqrt,3,random,0.5,100,100,"{'AdaBoost__base_estimator__splitter': 'random', 'AdaBoost__base_estimator__max_depth': 3, 'AdaBoost__base_estimator__criterion': 'entropy', 'AdaBoost__base_estimator__min_samples_leaf': 3, 'AdaBoost__algorithm': 'SAMME.R', 'AdaBoost__random_state': 100, 'AdaBoost__learning_rate': 0.5, 'AdaBoost__n_estimators': 100, 'AdaBoost__base_estimator__max_features': 'sqrt'}",522,0.672566371681416,0.9691848906560636,0.6814159292035398,0.9602385685884692,0.6696428571428571,0.9622641509433962,0.7053571428571429,0.9652432969215492,0.5982142857142857,0.9652432969215492,0.6428571428571429,0.958291956305859,0.6160714285714286,0.9483614697120158,0.7207207207207207,0.9593253968253969,0.6576576576576577,0.9503968253968254,0.7567567567567568,0.9593253968253969,0.009716518616751556,0.0015491887831934673,0.04508188049626729,0.006128477145877673
458,0.27829999923706056,0.010199975967407227,0.6809651474530831,0.9769641198614651,SAMME.R,entropy,3,sqrt,3,random,0.5,120,100,"{'AdaBoost__base_estimator__splitter': 'random', 'AdaBoost__base_estimator__max_depth': 3, 'AdaBoost__base_estimator__criterion': 'entropy', 'AdaBoost__base_estimator__min_samples_leaf': 3, 'AdaBoost__algorithm': 'SAMME.R', 'AdaBoost__random_state': 100, 'AdaBoost__learning_rate': 0.5, 'AdaBoost__n_estimators': 120, 'AdaBoost__base_estimator__max_features': 'sqrt'}",424,0.6991150442477876,0.9801192842942346,0.6902654867256637,0.9781312127236581,0.6875,0.9761668321747765,0.7053571428571429,0.9751737835153923,0.6517857142857143,0.9781529294935452,0.6160714285714286,0.9791459781529295,0.6160714285714286,0.9731876861966237,0.7027027027027027,0.9732142857142857,0.7027027027027027,0.9712301587301587,0.7387387387387387,0.9851190476190477,0.010000445558685993,0.0017204927943366556,0.0381952192376668,0.0038605152314502202
459,0.45999999046325685,0.006300020217895508,0.6934763181411975,0.9748788154100569,SAMME.R,entropy,3,sqrt,3,best,0.1,80,100,"{'AdaBoost__base_estimator__splitter': 'best', 'AdaBoost__base_estimator__max_depth': 3, 'AdaBoost__base_estimator__criterion': 'entropy', 'AdaBoost__base_estimator__min_samples_leaf': 3, 'AdaBoost__algorithm': 'SAMME.R', 'AdaBoost__random_state': 100, 'AdaBoost__learning_rate': 0.1, 'AdaBoost__n_estimators': 80, 'AdaBoost__base_estimator__max_features': 'sqrt'}",325,0.6371681415929203,0.9801192842942346,0.6991150442477876,0.974155069582505,0.6964285714285714,0.971201588877855,0.7053571428571429,0.9721946375372393,0.7589285714285714,0.974180734856008,0.6428571428571429,0.968222442899702,0.6517857142857143,0.9841112214498511,0.7207207207207207,0.9722222222222222,0.6846846846846847,0.9712301587301587,0.7387387387387387,0.9811507936507936,0.009549930904473739,0.0016155208993795054,0.03849822646135358,0.0048831644934084805
