,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_AdaBoost__algorithm,param_AdaBoost__base_estimator__criterion,param_AdaBoost__base_estimator__max_depth,param_AdaBoost__base_estimator__max_features,param_AdaBoost__base_estimator__min_samples_leaf,param_AdaBoost__base_estimator__splitter,param_AdaBoost__learning_rate,param_AdaBoost__n_estimators,param_AdaBoost__random_state,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,split8_test_score,split8_train_score,split9_test_score,split9_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
16,0.9728000164031982,0.009999990463256836,0.8843773211190888,0.8893703118592466,SAMME,entropy,1,sqrt,1,best,0.5,100,100,"{'AdaBoost__base_estimator__splitter': 'best', 'AdaBoost__base_estimator__max_depth': 1, 'AdaBoost__base_estimator__criterion': 'entropy', 'AdaBoost__base_estimator__min_samples_leaf': 1, 'AdaBoost__algorithm': 'SAMME', 'AdaBoost__random_state': 100, 'AdaBoost__learning_rate': 0.5, 'AdaBoost__n_estimators': 100, 'AdaBoost__base_estimator__max_features': 'sqrt'}",186,0.8811881188118812,0.8907840440165062,0.8923267326732673,0.8867950481430537,0.875,0.890646492434663,0.8762376237623762,0.8895460797799175,0.875,0.8898211829436039,0.8898514851485149,0.8894085281980743,0.8824257425742574,0.8889958734525447,0.9022277227722773,0.8873452544704264,0.8935643564356436,0.8911966987620358,0.8759305210918115,0.8891639163916392,0.031406399955527,0.001897392433264244,0.009075662096601577,0.001345891824138818
17,1.174899959564209,0.012100005149841308,0.8842535281010151,0.8896729215562547,SAMME,entropy,1,sqrt,1,best,0.5,120,100,"{'AdaBoost__base_estimator__splitter': 'best', 'AdaBoost__base_estimator__max_depth': 1, 'AdaBoost__base_estimator__criterion': 'entropy', 'AdaBoost__base_estimator__min_samples_leaf': 1, 'AdaBoost__algorithm': 'SAMME', 'AdaBoost__random_state': 100, 'AdaBoost__learning_rate': 0.5, 'AdaBoost__n_estimators': 120, 'AdaBoost__base_estimator__max_features': 'sqrt'}",189,0.8787128712871287,0.8910591471801925,0.8960396039603961,0.8876203576341128,0.8774752475247525,0.8895460797799175,0.875,0.8903713892709766,0.875,0.8911966987620358,0.8898514851485149,0.8894085281980743,0.8836633663366337,0.8887207702888583,0.8972772277227723,0.8903713892709766,0.8923267326732673,0.8891334250343879,0.8771712158808933,0.8893014301430143,0.043919078751369675,0.0023853421278861153,0.008387484937199367,0.0010418204496031153
18,0.3510000705718994,0.008299994468688964,0.8326318395642486,0.8320541603678937,SAMME,entropy,1,sqrt,3,random,0.1,80,100,"{'AdaBoost__base_estimator__splitter': 'random', 'AdaBoost__base_estimator__max_depth': 1, 'AdaBoost__base_estimator__criterion': 'entropy', 'AdaBoost__base_estimator__min_samples_leaf': 3, 'AdaBoost__algorithm': 'SAMME', 'AdaBoost__random_state': 100, 'AdaBoost__learning_rate': 0.1, 'AdaBoost__n_estimators': 80, 'AdaBoost__base_estimator__max_features': 'sqrt'}",634,0.8304455445544554,0.8292984869325998,0.8391089108910891,0.8308115543328748,0.8353960396039604,0.8321870701513068,0.8341584158415841,0.8320495185694635,0.8254950495049505,0.833837689133425,0.8267326732673267,0.8324621733149932,0.8292079207920792,0.8341127922971114,0.8316831683168316,0.8325997248968363,0.8391089108910891,0.8319119669876204,0.8349875930521092,0.8312706270627063,0.02433926780495844,0.001417734424926366,0.004501101501610608,0.0013293867493139372
19,0.4366999387741089,0.010300040245056152,0.8362218370883883,0.8366757611111868,SAMME,entropy,1,sqrt,3,random,0.1,100,100,"{'AdaBoost__base_estimator__splitter': 'random', 'AdaBoost__base_estimator__max_depth': 1, 'AdaBoost__base_estimator__criterion': 'entropy', 'AdaBoost__base_estimator__min_samples_leaf': 3, 'AdaBoost__algorithm': 'SAMME', 'AdaBoost__random_state': 100, 'AdaBoost__learning_rate': 0.1, 'AdaBoost__n_estimators': 100, 'AdaBoost__base_estimator__max_features': 'sqrt'}",628,0.8353960396039604,0.8352132049518569,0.8415841584158416,0.8359009628610728,0.8391089108910891,0.8361760660247592,0.8391089108910891,0.836726272352132,0.8254950495049505,0.8383768913342503,0.8353960396039604,0.8365887207702889,0.8329207920792079,0.83878954607978,0.8378712871287128,0.8365887207702889,0.8415841584158416,0.8363136176066025,0.8337468982630273,0.8360836083608361,0.030143165803970855,0.0015523679214950235,0.004586796760737554,0.0010416575819938796
20,0.5042000055313111,0.01269996166229248,0.8430304530824462,0.8428791520830211,SAMME,entropy,1,sqrt,3,random,0.1,120,100,"{'AdaBoost__base_estimator__splitter': 'random', 'AdaBoost__base_estimator__max_depth': 1, 'AdaBoost__base_estimator__criterion': 'entropy', 'AdaBoost__base_estimator__min_samples_leaf': 3, 'AdaBoost__algorithm': 'SAMME', 'AdaBoost__random_state': 100, 'AdaBoost__learning_rate': 0.1, 'AdaBoost__n_estimators': 120, 'AdaBoost__base_estimator__max_features': 'sqrt'}",622,0.8428217821782178,0.841678129298487,0.8551980198019802,0.8433287482806052,0.844059405940594,0.8418156808803301,0.8403465346534653,0.8426409903713893,0.8292079207920792,0.8447042640990371,0.8366336633663366,0.8434662998624484,0.8415841584158416,0.8441540577716644,0.8477722772277227,0.8422283356258597,0.849009900990099,0.8419532324621734,0.8436724565756824,0.8428217821782178,0.019281075407037905,0.002002509271782093,0.006702160089718472,0.000970444531216501
21,0.36000001430511475,0.008499979972839355,0.8691507798960139,0.8699072926549876,SAMME,entropy,1,sqrt,3,random,0.3,80,100,"{'AdaBoost__base_estimator__splitter': 'random', 'AdaBoost__base_estimator__max_depth': 1, 'AdaBoost__base_estimator__criterion': 'entropy', 'AdaBoost__base_estimator__min_samples_leaf': 3, 'AdaBoost__algorithm': 'SAMME', 'AdaBoost__random_state': 100, 'AdaBoost__learning_rate': 0.3, 'AdaBoost__n_estimators': 80, 'AdaBoost__base_estimator__max_features': 'sqrt'}",490,0.870049504950495,0.8691884456671252,0.879950495049505,0.8686382393397524,0.870049504950495,0.8700137551581844,0.8564356435643564,0.8716643741403026,0.8589108910891089,0.8722145804676754,0.8688118811881188,0.8675378266850069,0.8737623762376238,0.8715268225584594,0.875,0.8687757909215956,0.8712871287128713,0.8696011004126547,0.8672456575682382,0.8699119911991199,0.012553883664327423,0.0014318032243921454,0.006698282428302667,0.0014198873898819103
22,0.4444999933242798,0.010400009155273438,0.8716266402574895,0.8712690306169544,SAMME,entropy,1,sqrt,3,random,0.3,100,100,"{'AdaBoost__base_estimator__splitter': 'random', 'AdaBoost__base_estimator__max_depth': 1, 'AdaBoost__base_estimator__criterion': 'entropy', 'AdaBoost__base_estimator__min_samples_leaf': 3, 'AdaBoost__algorithm': 'SAMME', 'AdaBoost__random_state': 100, 'AdaBoost__learning_rate': 0.3, 'AdaBoost__n_estimators': 100, 'AdaBoost__base_estimator__max_features': 'sqrt'}",458,0.8725247524752475,0.8700137551581844,0.8824257425742574,0.870563961485557,0.8712871287128713,0.871939477303989,0.8613861386138614,0.8733149931224209,0.8613861386138614,0.8733149931224209,0.8725247524752475,0.8691884456671252,0.875,0.8724896836313618,0.8787128712871287,0.8698762035763411,0.8712871287128713,0.8712517193947731,0.869727047146402,0.8707370737073707,0.025168406854360552,0.0018546946809213883,0.00627288811567116,0.0013760935788424253
23,0.5337000131607056,0.012599945068359375,0.8738549145828175,0.8736623751783705,SAMME,entropy,1,sqrt,3,random,0.3,120,100,"{'AdaBoost__base_estimator__splitter': 'random', 'AdaBoost__base_estimator__max_depth': 1, 'AdaBoost__base_estimator__criterion': 'entropy', 'AdaBoost__base_estimator__min_samples_leaf': 3, 'AdaBoost__algorithm': 'SAMME', 'AdaBoost__random_state': 100, 'AdaBoost__learning_rate': 0.3, 'AdaBoost__n_estimators': 120, 'AdaBoost__base_estimator__max_features': 'sqrt'}",420,0.8762376237623762,0.8730398899587345,0.8824257425742574,0.8723521320495186,0.8737623762376238,0.8735900962861073,0.8589108910891089,0.8749656121045392,0.8626237623762376,0.875515818431912,0.8762376237623762,0.8713892709766162,0.8774752475247525,0.8762035763411279,0.879950495049505,0.8729023383768914,0.8774752475247525,0.8740027510316368,0.8734491315136477,0.8726622662266227,0.0346671633165585,0.0023323282432648773,0.007056501312334059,0.0014339303735381175
24,0.35239996910095217,0.008899998664855958,0.8763307749442931,0.8785040054899576,SAMME,entropy,1,sqrt,3,random,0.5,80,100,"{'AdaBoost__base_estimator__splitter': 'random', 'AdaBoost__base_estimator__max_depth': 1, 'AdaBoost__base_estimator__criterion': 'entropy', 'AdaBoost__base_estimator__min_samples_leaf': 3, 'AdaBoost__algorithm': 'SAMME', 'AdaBoost__random_state': 100, 'AdaBoost__learning_rate': 0.5, 'AdaBoost__n_estimators': 80, 'AdaBoost__base_estimator__max_features': 'sqrt'}",388,0.8737623762376238,0.8764786795048143,0.8898514851485149,0.8788170563961486,0.8725247524752475,0.8775790921595599,0.8551980198019802,0.8814305364511692,0.8638613861386139,0.8821182943603851,0.8836633663366337,0.8738651994497937,0.8774752475247525,0.8803301237964236,0.8873762376237624,0.8763411279229711,0.8811881188118812,0.8786795048143053,0.8784119106699751,0.8794004400440044,0.014235186100359091,0.0012206393605673656,0.010055916346428398,0.0023884878528122777
25,0.44590003490448,0.00990002155303955,0.8791780143599901,0.8800858259828734,SAMME,entropy,1,sqrt,3,random,0.5,100,100,"{'AdaBoost__base_estimator__splitter': 'random', 'AdaBoost__base_estimator__max_depth': 1, 'AdaBoost__base_estimator__criterion': 'entropy', 'AdaBoost__base_estimator__min_samples_leaf': 3, 'AdaBoost__algorithm': 'SAMME', 'AdaBoost__random_state': 100, 'AdaBoost__learning_rate': 0.5, 'AdaBoost__n_estimators': 100, 'AdaBoost__base_estimator__max_features': 'sqrt'}",341,0.8787128712871287,0.8785419532324622,0.8873762376237624,0.8797799174690509,0.879950495049505,0.8786795048143053,0.8564356435643564,0.8836313617606603,0.8650990099009901,0.8837689133425034,0.8886138613861386,0.8763411279229711,0.8787128712871287,0.8823933975240715,0.8923267326732673,0.8778541953232463,0.879950495049505,0.8796423658872077,0.8846153846153846,0.8802255225522553,0.02592858137687086,0.001920935813938162,0.010372815295866838,0.002348080410339538
26,0.5069000005722046,0.011700010299682618,0.8802921515226542,0.8818739851976943,SAMME,entropy,1,sqrt,3,random,0.5,120,100,"{'AdaBoost__base_estimator__splitter': 'random', 'AdaBoost__base_estimator__max_depth': 1, 'AdaBoost__base_estimator__criterion': 'entropy', 'AdaBoost__base_estimator__min_samples_leaf': 3, 'AdaBoost__algorithm': 'SAMME', 'AdaBoost__random_state': 100, 'AdaBoost__learning_rate': 0.5, 'AdaBoost__n_estimators': 120, 'AdaBoost__base_estimator__max_features': 'sqrt'}",306,0.8824257425742574,0.881292984869326,0.8923267326732673,0.8822558459422284,0.8762376237623762,0.8825309491059147,0.8601485148514851,0.8847317744154057,0.8650990099009901,0.8856946354883081,0.8910891089108911,0.878404401650619,0.879950495049505,0.8826685006877579,0.8873762376237624,0.8788170563961486,0.8836633663366337,0.8817056396148556,0.8846153846153846,0.8806380638063807,0.02662502773025235,0.0017916478425312838,0.009997760141683009,0.002173688775218152
